Month,State,Deaths
2014-10-01,District of Columbia,11.666666666666666
2014-10-01,Florida,211.0
2014-10-01,Georgia,92.0
2014-10-01,Hawaii,10.0
2014-10-01,Idaho,18.0
2014-10-01,Illinois,180.0
2014-10-01,Indiana,123.0
2014-10-01,Iowa,23.0
2014-10-01,Kansas,27.0
2014-10-01,Kentucky,120.0
2014-10-01,Louisiana,65.0
2014-10-01,Maine,21.0
2014-10-01,Maryland,99.0
2014-10-01,Massachusetts,117.0
2014-10-01,Michigan,167.0
2014-10-01,Minnesota,51.0
2014-10-01,Mississippi,27.0
2014-10-01,Missouri,83.0
2014-10-01,Montana,13.0
2014-10-01,Nebraska,12.0
2014-10-01,Nevada,54.0
2014-10-01,New Hampshire,38.0
2014-10-01,New Jersey,115.0
2014-10-01,New Mexico,46.0
2014-10-01,New York,216.0
2014-10-01,North Carolina,133.0
2014-10-01,North Dakota,8.347826086956522
2014-10-01,Ohio,261.0
2014-10-01,Oklahoma,64.0
2014-10-01,Oregon,50.0
2014-10-01,Pennsylvania,240.0
2014-10-01,Rhode Island,28.0
2014-10-01,South Carolina,66.0
2014-10-01,South Dakota,8.571428571428571
2014-10-01,Tennessee,102.0
2014-10-01,Texas,224.0
2014-10-01,Utah,35.0
2014-10-01,Vermont,12.0
2014-10-01,Virginia,94.0
2014-10-01,Washington,85.0
2014-10-01,West Virginia,55.0
2014-10-01,Wisconsin,72.0
2014-10-01,Wyoming,10.0
2014-11-01,Alabama,54.0
2014-11-01,Alaska,18.0
2014-11-01,Arizona,114.0
2014-11-01,Arkansas,39.0
2014-11-01,California,397.0
2014-11-01,Colorado,84.0
2014-11-01,Connecticut,59.0
2014-11-01,Delaware,12.0
2014-11-01,District of Columbia,12.0
2014-11-01,Florida,230.0
2014-11-01,Georgia,126.0
2014-11-01,Hawaii,10.0
2014-11-01,Idaho,19.0
2014-11-01,Illinois,149.0
2014-11-01,Indiana,100.0
2014-11-01,Iowa,23.0
2014-11-01,Kansas,29.0
2014-11-01,Kentucky,94.0
2014-11-01,Louisiana,68.0
2014-11-01,Maine,20.0
2014-11-01,Maryland,89.0
2014-11-01,Massachusetts,85.0
2014-11-01,Michigan,161.0
2014-11-01,Minnesota,52.0
2014-11-01,Mississippi,31.0
2014-11-01,Missouri,75.0
2014-11-01,Montana,10.0
2014-11-01,Nebraska,16.0
2014-11-01,Nevada,52.0
2014-11-01,New Hampshire,39.0
2014-11-01,New Jersey,109.0
2014-11-01,New Mexico,49.0
2014-11-01,New York,194.0
2014-11-01,North Carolina,112.0
2014-11-01,North Dakota,8.869565217391305
2014-11-01,Ohio,224.0
2014-11-01,Oklahoma,48.0
2014-11-01,Oregon,55.0
2014-11-01,Pennsylvania,227.0
2014-11-01,Rhode Island,22.0
2014-11-01,South Carolina,76.0
2014-11-01,South Dakota,8.73015873015873
2014-11-01,Tennessee,120.0
2014-11-01,Texas,234.0
2014-11-01,Utah,56.0
2014-11-01,Vermont,11.0
2014-11-01,Virginia,89.0
2014-11-01,Washington,83.0
2014-11-01,West Virginia,64.0
2014-11-01,Wisconsin,93.0
2014-11-01,Wyoming,11.0
2014-12-01,Alabama,57.0
2014-12-01,Alaska,17.0
2014-12-01,Arizona,105.0
2014-12-01,Arkansas,32.0
2014-12-01,California,360.0
2014-12-01,Colorado,82.0
2014-12-01,Connecticut,59.0
2014-12-01,Delaware,13.0
2014-12-01,District of Columbia,12.333333333333334
2014-12-01,Florida,278.0
2014-12-01,Georgia,102.0
2014-12-01,Hawaii,10.0
2014-12-01,Idaho,17.0
2014-12-01,Illinois,167.0
2014-12-01,Indiana,102.0
2014-12-01,Iowa,41.0
2014-12-01,Kansas,36.0
2014-12-01,Kentucky,109.0
2014-12-01,Louisiana,68.0
2014-12-01,Maine,22.0
2014-12-01,Maryland,109.0
2014-12-01,Massachusetts,100.0
2014-12-01,Michigan,149.0
2014-12-01,Minnesota,44.0
2014-12-01,Mississippi,24.0
2014-12-01,Missouri,84.0
2014-12-01,Montana,14.5
2014-12-01,Nebraska,16.0
2014-12-01,Nevada,32.0
2014-12-01,New Hampshire,47.0
2014-12-01,New Jersey,103.0
2014-12-01,New Mexico,45.0
2014-12-01,New York,221.0
2014-12-01,North Carolina,108.0
2014-12-01,North Dakota,9.391304347826086
2014-12-01,Ohio,261.0
2014-12-01,Oklahoma,67.0
2014-12-01,Oregon,50.0
2014-12-01,Pennsylvania,246.0
2014-12-01,Rhode Island,31.0
2014-12-01,South Carolina,71.0
2014-12-01,South Dakota,8.88888888888889
2014-12-01,Tennessee,110.0
2014-12-01,Texas,216.0
2014-12-01,Utah,64.0
2014-12-01,Vermont,10.0
2014-12-01,Virginia,93.0
2014-12-01,Washington,86.0
2014-12-01,West Virginia,56.0
2014-12-01,Wisconsin,74.0
2014-12-01,Wyoming,11.0
2015-01-01,Alabama,67.0
2015-01-01,Alaska,13.0
2015-01-01,Arizona,83.0
2015-01-01,Arkansas,42.0
2015-01-01,California,451.0
2015-01-01,Colorado,87.0
2015-01-01,Connecticut,68.0
2015-01-01,Delaware,30.0
2015-01-01,District of Columbia,12.666666666666666
2015-01-01,Florida,297.0
2015-01-01,Georgia,124.0
2015-01-01,Hawaii,10.0
2015-01-01,Idaho,23.0
2015-01-01,Illinois,134.0
2015-01-01,Indiana,110.0
2015-01-01,Iowa,21.0
2015-01-01,Kansas,33.0
2015-01-01,Kentucky,104.0
2015-01-01,Louisiana,64.0
2015-01-01,Maine,17.0
2015-01-01,Maryland,131.0
2015-01-01,Massachusetts,154.0
2015-01-01,Michigan,198.0
2015-01-01,Minnesota,57.0
2015-01-01,Mississippi,30.0
2015-01-01,Missouri,110.0
2015-01-01,Montana,19.0
2015-01-01,Nebraska,15.0
2015-01-01,Nevada,50.0
2015-01-01,New Hampshire,37.0
2015-01-01,New Jersey,124.0
2015-01-01,New Mexico,64.0
2015-01-01,New York,224.0
2015-01-01,North Carolina,123.0
2015-01-01,North Dakota,9.91304347826087
2015-01-01,Ohio,275.0
2015-01-01,Oklahoma,84.0
2015-01-01,Oregon,50.0
2015-01-01,Pennsylvania,258.0
2015-01-01,Rhode Island,27.0
2015-01-01,South Carolina,74.0
2015-01-01,South Dakota,9.047619047619047
2015-01-01,Tennessee,122.0
2015-01-01,Texas,220.0
2015-01-01,Utah,50.0
2015-01-01,Vermont,10.666666666666666
2015-01-01,Virginia,79.0
2015-01-01,Washington,89.0
2015-01-01,West Virginia,63.0
2015-01-01,Wisconsin,62.0
2015-01-01,Wyoming,11.0
2015-02-01,Alabama,63.0
2015-02-01,Alaska,11.0
2015-02-01,Arizona,90.0
2015-02-01,Arkansas,31.0
2015-02-01,California,408.0
2015-02-01,Colorado,86.0
2015-02-01,Connecticut,66.0
2015-02-01,Delaware,11.0
2015-02-01,District of Columbia,13.0
2015-02-01,Florida,277.0
2015-02-01,Georgia,127.0
2015-02-01,Hawaii,16.0
2015-02-01,Idaho,17.0
2015-02-01,Illinois,135.0
2015-02-01,Indiana,93.0
2015-02-01,Iowa,26.0
2015-02-01,Kansas,27.0
2015-02-01,Kentucky,130.0
2015-02-01,Louisiana,78.0
2015-02-01,Maine,25.0
2015-02-01,Maryland,108.0
2015-02-01,Massachusetts,140.0
2015-02-01,Michigan,166.0
2015-02-01,Minnesota,42.0
2015-02-01,Mississippi,30.0
2015-02-01,Missouri,94.0
2015-02-01,Montana,12.0
2015-02-01,Nebraska,14.5
2015-02-01,Nevada,43.0
2015-02-01,New Hampshire,31.0
2015-02-01,New Jersey,121.0
2015-02-01,New Mexico,44.0
2015-02-01,New York,215.0
2015-02-01,North Carolina,147.0
2015-02-01,North Dakota,10.434782608695652
2015-02-01,Ohio,257.0
2015-02-01,Oklahoma,63.0
2015-02-01,Oregon,36.0
2015-02-01,Pennsylvania,240.0
2015-02-01,Rhode Island,34.0
2015-02-01,South Carolina,64.0
2015-02-01,South Dakota,9.206349206349206
2015-02-01,Tennessee,99.0
2015-02-01,Texas,193.0
2015-02-01,Utah,41.0
2015-02-01,Vermont,11.333333333333334
2015-02-01,Virginia,96.0
2015-02-01,Washington,92.0
2015-02-01,West Virginia,58.0
2015-02-01,Wisconsin,91.0
2015-02-01,Wyoming,10.0
2015-03-01,Alabama,82.0
2015-03-01,Alaska,11.0
2015-03-01,Arizona,120.0
2015-03-01,Arkansas,52.0
2015-03-01,California,434.0
2015-03-01,Colorado,84.0
2015-03-01,Connecticut,62.0
2015-03-01,Delaware,18.0
2015-03-01,District of Columbia,12.0
2015-03-01,Florida,250.0
2015-03-01,Georgia,126.0
2015-03-01,Hawaii,12.0
2015-03-01,Idaho,27.0
2015-03-01,Illinois,163.0
2015-03-01,Indiana,132.0
2015-03-01,Iowa,27.0
2015-03-01,Kansas,33.0
2015-03-01,Kentucky,128.0
2015-03-01,Louisiana,84.0
2015-03-01,Maine,31.0
2015-03-01,Maryland,104.0
2015-03-01,Massachusetts,162.0
2015-03-01,Michigan,205.0
2015-03-01,Minnesota,71.0
2015-03-01,Mississippi,37.0
2015-03-01,Missouri,97.0
2015-03-01,Montana,16.0
2015-03-01,Nebraska,14.0
2015-03-01,Nevada,50.0
2015-03-01,New Hampshire,38.0
2015-03-01,New Jersey,134.0
2015-03-01,New Mexico,42.0
2015-03-01,New York,237.0
2015-03-01,North Carolina,128.0
2015-03-01,North Dakota,10.956521739130434
2015-03-01,Ohio,283.0
2015-03-01,Oklahoma,80.0
2015-03-01,Oregon,40.0
2015-03-01,Pennsylvania,269.0
2015-03-01,Rhode Island,31.0
2015-03-01,South Carolina,74.0
2015-03-01,South Dakota,9.365079365079364
2015-03-01,Tennessee,148.0
2015-03-01,Texas,258.0
2015-03-01,Utah,54.0
2015-03-01,Vermont,12.0
2015-03-01,Virginia,86.0
2015-03-01,Washington,99.0
2015-03-01,West Virginia,76.0
2015-03-01,Wisconsin,79.0
2015-03-01,Wyoming,11.0
2015-04-01,Alabama,72.0
2015-04-01,Alaska,11.5
2015-04-01,Arizona,104.0
2015-04-01,Arkansas,30.0
2015-04-01,California,425.0
2015-04-01,Colorado,92.0
2015-04-01,Connecticut,68.0
2015-04-01,Delaware,20.0
2015-04-01,District of Columbia,12.0
2015-04-01,Florida,236.0
2015-04-01,Georgia,102.0
2015-04-01,Hawaii,12.0
2015-04-01,Idaho,20.0
2015-04-01,Illinois,161.0
2015-04-01,Indiana,106.0
2015-04-01,Iowa,33.0
2015-04-01,Kansas,37.0
2015-04-01,Kentucky,95.0
2015-04-01,Louisiana,77.0
2015-04-01,Maine,27.0
2015-04-01,Maryland,72.0
2015-04-01,Massachusetts,131.0
2015-04-01,Michigan,206.0
2015-04-01,Minnesota,51.0
2015-04-01,Mississippi,36.0
2015-04-01,Missouri,82.0
2015-04-01,Montana,11.0
2015-04-01,Nebraska,12.0
2015-04-01,Nevada,52.0
2015-04-01,New Hampshire,47.0
2015-04-01,New Jersey,117.0
2015-04-01,New Mexico,44.0
2015-04-01,New York,263.0
2015-04-01,North Carolina,124.0
2015-04-01,North Dakota,11.478260869565217
2015-04-01,Ohio,308.0
2015-04-01,Oklahoma,50.0
2015-04-01,Oregon,36.0
2015-04-01,Pennsylvania,287.0
2015-04-01,Rhode Island,27.0
2015-04-01,South Carolina,40.0
2015-04-01,South Dakota,9.523809523809524
2015-04-01,Tennessee,122.0
2015-04-01,Texas,218.0
2015-04-01,Utah,58.0
2015-04-01,Vermont,11.666666666666666
2015-04-01,Virginia,80.0
2015-04-01,Washington,89.0
2015-04-01,West Virginia,68.0
2015-04-01,Wisconsin,74.0
2015-04-01,Wyoming,12.0
2015-05-01,Alabama,80.0
2015-05-01,Alaska,12.0
2015-05-01,Arizona,123.0
2015-05-01,Arkansas,39.0
2015-05-01,California,404.0
2015-05-01,Colorado,69.0
2015-05-01,Connecticut,58.0
2015-05-01,Delaware,20.0
2015-05-01,District of Columbia,12.0
2015-05-01,Florida,282.0
2015-05-01,Georgia,122.0
2015-05-01,Hawaii,16.0
2015-05-01,Idaho,18.0
2015-05-01,Illinois,185.0
2015-05-01,Indiana,97.0
2015-05-01,Iowa,37.0
2015-05-01,Kansas,33.0
2015-05-01,Kentucky,102.0
2015-05-01,Louisiana,81.0
2015-05-01,Maine,20.0
2015-05-01,Maryland,110.0
2015-05-01,Massachusetts,135.0
2015-05-01,Michigan,187.0
2015-05-01,Minnesota,48.0
2015-05-01,Mississippi,31.0
2015-05-01,Missouri,109.0
2015-05-01,Montana,16.0
2015-05-01,Nebraska,14.0
2015-05-01,Nevada,53.0
2015-05-01,New Hampshire,35.0
2015-05-01,New Jersey,135.0
2015-05-01,New Mexico,43.0
2015-05-01,New York,264.0
2015-05-01,North Carolina,148.0
2015-05-01,North Dakota,12.0
2015-05-01,Ohio,285.0
2015-05-01,Oklahoma,57.0
2015-05-01,Oregon,45.0
2015-05-01,Pennsylvania,292.0
2015-05-01,Rhode Island,29.0
2015-05-01,South Carolina,76.0
2015-05-01,South Dakota,9.682539682539682
2015-05-01,Tennessee,124.0
2015-05-01,Texas,235.0
2015-05-01,Utah,44.0
2015-05-01,Vermont,11.333333333333334
2015-05-01,Virginia,86.0
2015-05-01,Washington,107.0
2015-05-01,West Virginia,45.0
2015-05-01,Wisconsin,55.0
2015-05-01,Wyoming,11.0
2015-06-01,Alabama,66.0
2015-06-01,Alaska,11.0
2015-06-01,Arizona,122.0
2015-06-01,Arkansas,36.0
2015-06-01,California,388.0
2015-06-01,Colorado,65.0
2015-06-01,Connecticut,65.0
2015-06-01,Delaware,20.0
2015-06-01,District of Columbia,12.0
2015-06-01,Florida,248.0
2015-06-01,Georgia,115.0
2015-06-01,Hawaii,10.0
2015-06-01,Idaho,24.0
2015-06-01,Illinois,134.0
2015-06-01,Indiana,115.0
2015-06-01,Iowa,30.0
2015-06-01,Kansas,22.0
2015-06-01,Kentucky,86.0
2015-06-01,Louisiana,68.0
2015-06-01,Maine,23.0
2015-06-01,Maryland,103.0
2015-06-01,Massachusetts,116.0
2015-06-01,Michigan,160.0
2015-06-01,Minnesota,44.0
2015-06-01,Mississippi,35.0
2015-06-01,Missouri,99.0
2015-06-01,Montana,10.0
2015-06-01,Nebraska,12.0
2015-06-01,Nevada,54.0
2015-06-01,New Hampshire,41.0
2015-06-01,New Jersey,134.0
2015-06-01,New Mexico,51.0
2015-06-01,New York,221.0
2015-06-01,North Carolina,116.0
2015-06-01,North Dakota,10.0
2015-06-01,Ohio,255.0
2015-06-01,Oklahoma,69.0
2015-06-01,Oregon,59.0
2015-06-01,Pennsylvania,302.0
2015-06-01,Rhode Island,28.0
2015-06-01,South Carolina,60.0
2015-06-01,South Dakota,9.84126984126984
2015-06-01,Tennessee,124.0
2015-06-01,Texas,220.0
2015-06-01,Utah,59.0
2015-06-01,Vermont,11.0
2015-06-01,Virginia,94.0
2015-06-01,Washington,108.0
2015-06-01,West Virginia,36.0
2015-06-01,Wisconsin,72.0
2015-06-01,Wyoming,11.5
2015-07-01,Alabama,66.0
2015-07-01,Alaska,13.5
2015-07-01,Arizona,110.0
2015-07-01,Arkansas,30.0
2015-07-01,California,456.0
2015-07-01,Colorado,84.0
2015-07-01,Connecticut,90.0
2015-07-01,Delaware,17.0
2015-07-01,District of Columbia,12.0
2015-07-01,Florida,337.0
2015-07-01,Georgia,121.0
2015-07-01,Hawaii,16.0
2015-07-01,Idaho,15.0
2015-07-01,Illinois,156.0
2015-07-01,Indiana,85.0
2015-07-01,Iowa,29.0
2015-07-01,Kansas,29.0
2015-07-01,Kentucky,104.0
2015-07-01,Louisiana,73.0
2015-07-01,Maine,26.0
2015-07-01,Maryland,113.0
2015-07-01,Massachusetts,135.0
2015-07-01,Michigan,162.0
2015-07-01,Minnesota,56.0
2015-07-01,Mississippi,35.0
2015-07-01,Missouri,87.0
2015-07-01,Montana,10.0
2015-07-01,Nebraska,11.0
2015-07-01,Nevada,49.0
2015-07-01,New Hampshire,32.0
2015-07-01,New Jersey,134.0
2015-07-01,New Mexico,47.0
2015-07-01,New York,256.0
2015-07-01,North Carolina,140.0
2015-07-01,North Dakota,10.0
2015-07-01,Ohio,288.0
2015-07-01,Oklahoma,53.0
2015-07-01,Oregon,49.0
2015-07-01,Pennsylvania,265.0
2015-07-01,Rhode Island,30.0
2015-07-01,South Carolina,54.0
2015-07-01,South Dakota,10.0
2015-07-01,Tennessee,125.0
2015-07-01,Texas,270.0
2015-07-01,Utah,48.0
2015-07-01,Vermont,10.666666666666666
2015-07-01,Virginia,89.0
2015-07-01,Washington,104.0
2015-07-01,West Virginia,56.0
2015-07-01,Wisconsin,76.0
2015-07-01,Wyoming,12.0
2015-08-01,Alabama,67.0
2015-08-01,Alaska,16.0
2015-08-01,Arizona,152.0
2015-08-01,Arkansas,31.0
2015-08-01,California,419.0
2015-08-01,Colorado,78.0
2015-08-01,Connecticut,61.0
2015-08-01,Delaware,10.0
2015-08-01,District of Columbia,12.5
2015-08-01,Florida,328.0
2015-08-01,Georgia,101.0
2015-08-01,Hawaii,14.0
2015-08-01,Idaho,20.0
2015-08-01,Illinois,158.0
2015-08-01,Indiana,120.0
2015-08-01,Iowa,22.0
2015-08-01,Kansas,35.0
2015-08-01,Kentucky,104.0
2015-08-01,Louisiana,64.0
2015-08-01,Maine,19.0
2015-08-01,Maryland,93.0
2015-08-01,Massachusetts,157.0
2015-08-01,Michigan,153.0
2015-08-01,Minnesota,54.0
2015-08-01,Mississippi,33.0
2015-08-01,Missouri,74.0
2015-08-01,Montana,11.5
2015-08-01,Nebraska,13.0
2015-08-01,Nevada,61.0
2015-08-01,New Hampshire,25.0
2015-08-01,New Jersey,159.0
2015-08-01,New Mexico,42.0
2015-08-01,New York,244.0
2015-08-01,North Carolina,142.0
2015-08-01,North Dakota,10.0
2015-08-01,Ohio,282.0
2015-08-01,Oklahoma,67.0
2015-08-01,Oregon,59.0
2015-08-01,Pennsylvania,279.0
2015-08-01,Rhode Island,19.0
2015-08-01,South Carolina,75.0
2015-08-01,South Dakota,10.0
2015-08-01,Tennessee,123.0
2015-08-01,Texas,257.0
2015-08-01,Utah,69.0
2015-08-01,Vermont,10.333333333333334
2015-08-01,Virginia,107.0
2015-08-01,Washington,92.0
2015-08-01,West Virginia,56.0
2015-08-01,Wisconsin,64.0
2015-08-01,Wyoming,12.25
2015-09-01,Alabama,57.0
2015-09-01,Alaska,15.0
2015-09-01,Arizona,109.0
2015-09-01,Arkansas,37.0
2015-09-01,California,445.0
2015-09-01,Colorado,71.0
2015-09-01,Connecticut,74.0
2015-09-01,Delaware,28.0
2015-09-01,District of Columbia,13.0
2015-09-01,Florida,293.0
2015-09-01,Georgia,95.0
2015-09-01,Hawaii,19.0
2015-09-01,Idaho,17.0
2015-09-01,Illinois,162.0
2015-09-01,Indiana,117.0
2015-09-01,Iowa,30.0
2015-09-01,Kansas,28.0
2015-09-01,Kentucky,108.0
2015-09-01,Louisiana,72.0
2015-09-01,Maine,32.0
2015-09-01,Maryland,107.0
2015-09-01,Massachusetts,169.0
2015-09-01,Michigan,169.0
2015-09-01,Minnesota,57.0
2015-09-01,Mississippi,18.0
2015-09-01,Missouri,95.0
2015-09-01,Montana,13.0
2015-09-01,Nebraska,12.0
2015-09-01,Nevada,53.0
2015-09-01,New Hampshire,47.0
2015-09-01,New Jersey,121.0
2015-09-01,New Mexico,43.0
2015-09-01,New York,249.0
2015-09-01,North Carolina,140.0
2015-09-01,North Dakota,10.0
2015-09-01,Ohio,274.0
2015-09-01,Oklahoma,68.0
2015-09-01,Oregon,48.0
2015-09-01,Pennsylvania,281.0
2015-09-01,Rhode Island,31.0
2015-09-01,South Carolina,52.0
2015-09-01,South Dakota,10.0
2015-09-01,Tennessee,113.0
2015-09-01,Texas,240.0
2015-09-01,Utah,66.0
2015-09-01,Vermont,10.0
2015-09-01,Virginia,93.0
2015-09-01,Washington,88.0
2015-09-01,West Virginia,63.0
2015-09-01,Wisconsin,100.0
2015-09-01,Wyoming,12.5
2015-10-01,Alabama,41.0
2015-10-01,Alaska,13.0
2015-10-01,Arizona,122.0
2015-10-01,Arkansas,31.0
2015-10-01,California,400.0
2015-10-01,Colorado,66.0
2015-10-01,Connecticut,92.0
2015-10-01,Delaware,22.0
2015-10-01,District of Columbia,12.0
2015-10-01,Florida,268.0
2015-10-01,Georgia,114.0
2015-10-01,Hawaii,16.0
2015-10-01,Idaho,17.0
2015-10-01,Illinois,200.0
2015-10-01,Indiana,112.0
2015-10-01,Iowa,22.0
2015-10-01,Kansas,28.0
2015-10-01,Kentucky,109.0
2015-10-01,Louisiana,58.0
2015-10-01,Maine,26.0
2015-10-01,Maryland,129.0
2015-10-01,Massachusetts,182.0
2015-10-01,Michigan,157.0
2015-10-01,Minnesota,65.0
2015-10-01,Mississippi,25.0
2015-10-01,Missouri,76.0
2015-10-01,Montana,11.0
2015-10-01,Nebraska,15.0
2015-10-01,Nevada,45.0
2015-10-01,New Hampshire,43.0
2015-10-01,New Jersey,120.0
2015-10-01,New Mexico,53.0
2015-10-01,New York,256.0
2015-10-01,North Carolina,147.0
2015-10-01,North Dakota,10.0
2015-10-01,Ohio,285.0
2015-10-01,Oklahoma,66.0
2015-10-01,Oregon,38.0
2015-10-01,Pennsylvania,308.0
2015-10-01,Rhode Island,31.0
2015-10-01,South Carolina,83.0
2015-10-01,South Dakota,10.0
2015-10-01,Tennessee,129.0
2015-10-01,Texas,238.0
2015-10-01,Utah,66.0
2015-10-01,Vermont,10.0
2015-10-01,Virginia,105.0
2015-10-01,Washington,96.0
2015-10-01,West Virginia,88.0
2015-10-01,Wisconsin,80.0
2015-10-01,Wyoming,12.75
2015-11-01,Alabama,52.0
2015-11-01,Alaska,14.0
2015-11-01,Arizona,117.0
2015-11-01,Arkansas,28.0
2015-11-01,California,356.0
2015-11-01,Colorado,79.0
2015-11-01,Connecticut,83.0
2015-11-01,Delaware,16.0
2015-11-01,District of Columbia,16.0
2015-11-01,Florida,236.0
2015-11-01,Georgia,97.0
2015-11-01,Hawaii,16.0
2015-11-01,Idaho,12.0
2015-11-01,Illinois,158.0
2015-11-01,Indiana,109.0
2015-11-01,Iowa,22.0
2015-11-01,Kansas,21.0
2015-11-01,Kentucky,119.0
2015-11-01,Louisiana,85.0
2015-11-01,Maine,25.0
2015-11-01,Maryland,114.0
2015-11-01,Massachusetts,158.0
2015-11-01,Michigan,170.0
2015-11-01,Minnesota,52.0
2015-11-01,Mississippi,24.0
2015-11-01,Missouri,94.0
2015-11-01,Montana,10.0
2015-11-01,Nebraska,13.5
2015-11-01,Nevada,55.0
2015-11-01,New Hampshire,33.0
2015-11-01,New Jersey,106.0
2015-11-01,New Mexico,42.0
2015-11-01,New York,247.0
2015-11-01,North Carolina,147.0
2015-11-01,North Dakota,10.0
2015-11-01,Ohio,305.0
2015-11-01,Oklahoma,49.0
2015-11-01,Oregon,42.0
2015-11-01,Pennsylvania,270.0
2015-11-01,Rhode Island,22.0
2015-11-01,South Carolina,66.0
2015-11-01,South Dakota,10.0
2015-11-01,Tennessee,111.0
2015-11-01,Texas,195.0
2015-11-01,Utah,59.0
2015-11-01,Vermont,10.0
2015-11-01,Virginia,74.0
2015-11-01,Washington,100.0
2015-11-01,West Virginia,58.0
2015-11-01,Wisconsin,77.0
2015-11-01,Wyoming,13.0
2015-12-01,Alabama,52.0
2015-12-01,Alaska,18.0
2015-12-01,Arizona,104.0
2015-12-01,Arkansas,23.0
2015-12-01,California,381.0
2015-12-01,Colorado,82.0
2015-12-01,Connecticut,60.0
2015-12-01,Delaware,15.0
2015-12-01,District of Columbia,15.0
2015-12-01,Florida,282.0
2015-12-01,Georgia,100.0
2015-12-01,Hawaii,17.0
2015-12-01,Idaho,20.0
2015-12-01,Illinois,166.0
2015-12-01,Indiana,109.0
2015-12-01,Iowa,38.0
2015-12-01,Kansas,28.0
2015-12-01,Kentucky,119.0
2015-12-01,Louisiana,94.0
2015-12-01,Maine,20.0
2015-12-01,Maryland,137.0
2015-12-01,Massachusetts,128.0
2015-12-01,Michigan,131.0
2015-12-01,Minnesota,53.0
2015-12-01,Mississippi,27.0
2015-12-01,Missouri,80.0
2015-12-01,Montana,15.0
2015-12-01,Nebraska,12.0
2015-12-01,Nevada,67.0
2015-12-01,New Hampshire,23.0
2015-12-01,New Jersey,110.0
2015-12-01,New Mexico,38.0
2015-12-01,New York,247.0
2015-12-01,North Carolina,140.0
2015-12-01,North Dakota,10.0
2015-12-01,Ohio,290.0
2015-12-01,Oklahoma,57.0
2015-12-01,Oregon,43.0
2015-12-01,Pennsylvania,273.0
2015-12-01,Rhode Island,25.0
2015-12-01,South Carolina,69.0
2015-12-01,South Dakota,10.0
2015-12-01,Tennessee,145.0
2015-12-01,Texas,205.0
2015-12-01,Utah,60.0
2015-12-01,Vermont,10.0
2015-12-01,Virginia,95.0
2015-12-01,Washington,83.0
2015-12-01,West Virginia,72.0
2015-12-01,Wisconsin,82.0
2015-12-01,Wyoming,12.0
2016-01-01,Alabama,59.0
2016-01-01,Alaska,18.0
2016-01-01,Arizona,118.0
2016-01-01,Arkansas,39.0
2016-01-01,California,433.0
2016-01-01,Colorado,82.0
2016-01-01,Connecticut,88.0
2016-01-01,Delaware,12.0
2016-01-01,District of Columbia,12.0
2016-01-01,Florida,259.0
2016-01-01,Georgia,115.0
2016-01-01,Hawaii,15.0
2016-01-01,Idaho,24.0
2016-01-01,Illinois,156.0
2016-01-01,Indiana,106.0
2016-01-01,Iowa,27.0
2016-01-01,Kansas,22.0
2016-01-01,Kentucky,116.0
2016-01-01,Louisiana,79.0
2016-01-01,Maine,20.0
2016-01-01,Maryland,108.0
2016-01-01,Massachusetts,173.0
2016-01-01,Michigan,167.0
2016-01-01,Minnesota,71.0
2016-01-01,Mississippi,36.0
2016-01-01,Missouri,122.0
2016-01-01,Montana,13.0
2016-01-01,Nebraska,12.0
2016-01-01,Nevada,55.0
2016-01-01,New Hampshire,34.0
2016-01-01,New Jersey,133.0
2016-01-01,New Mexico,39.0
2016-01-01,New York,300.0
2016-01-01,North Carolina,181.0
2016-01-01,North Dakota,10.0
2016-01-01,Ohio,330.0
2016-01-01,Oklahoma,65.0
2016-01-01,Oregon,46.0
2016-01-01,Pennsylvania,272.0
2016-01-01,Rhode Island,26.0
2016-01-01,South Carolina,66.0
2016-01-01,South Dakota,10.0
2016-01-01,Tennessee,160.0
2016-01-01,Texas,242.0
2016-01-01,Utah,70.0
2016-01-01,Vermont,12.0
2016-01-01,Virginia,93.0
2016-01-01,Washington,112.0
2016-01-01,West Virginia,62.0
2016-01-01,Wisconsin,94.0
2016-01-01,Wyoming,13.0
2016-02-01,Alabama,68.0
2016-02-01,Alaska,14.0
2016-02-01,Arizona,118.0
2016-02-01,Arkansas,32.0
2016-02-01,California,395.0
2016-02-01,Colorado,83.0
2016-02-01,Connecticut,73.0
2016-02-01,Delaware,18.0
2016-02-01,District of Columbia,15.0
2016-02-01,Florida,355.0
2016-02-01,Georgia,108.0
2016-02-01,Hawaii,19.0
2016-02-01,Idaho,18.0
2016-02-01,Illinois,204.0
2016-02-01,Indiana,124.0
2016-02-01,Iowa,27.0
2016-02-01,Kansas,27.0
2016-02-01,Kentucky,96.0
2016-02-01,Louisiana,81.0
2016-02-01,Maine,26.0
2016-02-01,Maryland,145.0
2016-02-01,Massachusetts,197.0
2016-02-01,Michigan,186.0
2016-02-01,Minnesota,71.0
2016-02-01,Mississippi,28.0
2016-02-01,Missouri,120.0
2016-02-01,Montana,15.5
2016-02-01,Nebraska,13.0
2016-02-01,Nevada,60.0
2016-02-01,New Hampshire,48.0
2016-02-01,New Jersey,167.0
2016-02-01,New Mexico,54.0
2016-02-01,New York,299.0
2016-02-01,North Carolina,146.0
2016-02-01,North Dakota,10.0
2016-02-01,Ohio,316.0
2016-02-01,Oklahoma,76.0
2016-02-01,Oregon,38.0
